Combination,Average Deaths
"(3694, 7203, 135084)",48660.333333333336
"(3694, 7203, 175197)",62031.333333333336
"(3694, 7203, 21022)",10639.666666666666
"(3694, 10341, 10282)",8105.666666666667
"(3694, 10341, 9950)",7995.0
"(3694, 10341, 9425)",7820.0
"(3694, 10341, 6839)",6958.0
"(3694, 10341, 8391)",7475.333333333333
"(3694, 10341, 30306)",14780.333333333334
"(3694, 10341, 135084)",49706.333333333336
"(3694, 10341, 175197)",63077.333333333336
"(3694, 10341, 21022)",11685.666666666666
"(3694, 10282, 9950)",7975.333333333333
"(3694, 10282, 9425)",7800.333333333333
"(3694, 10282, 6839)",6938.333333333333
"(3694, 10282, 8391)",7455.666666666667
"(3694, 10282, 30306)",14760.666666666666
"(3694, 10282, 135084)",49686.666666666664
"(3694, 10282, 175197)",63057.666666666664
"(3694, 10282, 21022)",11666.0
"(3694, 9950, 9425)",7689.666666666667
"(3694, 9950, 6839)",6827.666666666667
"(3694, 9950, 8391)",7345.0
"(3694, 9950, 30306)",14650.0
"(3694, 9950, 135084)",49576.0
"(3694, 9950, 175197)",62947.0
"(3694, 9950, 21022)",11555.333333333334
"(3694, 9425, 6839)",6652.666666666667
"(3694, 9425, 8391)",7170.0
"(3694, 9425, 30306)",14475.0
"(3694, 9425, 135084)",49401.0
"(3694, 9425, 175197)",62772.0
"(3694, 9425, 21022)",11380.333333333334
"(3694, 6839, 8391)",6308.0
"(3694, 6839, 30306)",13613.0
"(3694, 6839, 135084)",48539.0
"(3694, 6839, 175197)",61910.0
"(3694, 6839, 21022)",10518.333333333334
"(3694, 8391, 30306)",14130.333333333334
"(3694, 8391, 135084)",49056.333333333336
"(3694, 8391, 175197)",62427.333333333336
"(3694, 8391, 21022)",11035.666666666666
"(3694, 30306, 135084)",56361.333333333336
"(3694, 30306, 175197)",69732.33333333333
"(3694, 30306, 21022)",18340.666666666668
"(3694, 135084, 175197)",104658.33333333333
"(3694, 135084, 21022)",53266.666666666664
"(3694, 175197, 21022)",66637.66666666667
"(3379, 4673, 5610)",4554.0
"(3379, 4673, 3971)",4007.6666666666665
"(3379, 4673, 8463)",5505.0
"(3379, 4673, 6160)",4737.333333333333
"(3379, 4673, 7203)",5085.0
"(3379, 4673, 10341)",6131.0
"(3379, 4673, 10282)",6111.333333333333
"(3379, 4673, 9950)",6000.666666666667
"(3379, 4673, 9425)",5825.666666666667
"(3379, 4673, 6839)",4963.666666666667
"(3379, 4673, 8391)",5481.0
"(3379, 4673, 30306)",12786.0
"(3379, 4673, 135084)",47712.0
"(3379, 4673, 175197)",61083.0
"(3379, 4673, 21022)",9691.333333333334
"(3379, 5610, 3971)",4320.0
"(3379, 5610, 8463)",5817.333333333333
"(3379, 5610, 6160)",5049.666666666667
"(3379, 5610, 7203)",5397.333333333333
"(3379, 5610, 10341)",6443.333333333333
"(3379, 5610, 10282)",6423.666666666667
"(3379, 5610, 9950)",6313.0
"(3379, 5610, 9425)",6138.0
"(3379, 5610, 6839)",5276.0
"(3379, 5610, 8391)",5793.333333333333
"(3379, 5610, 30306)",13098.333333333334
"(3379, 5610, 135084)",48024.333333333336
"(3379, 5610, 175197)",61395.333333333336
"(3379, 5610, 21022)",10003.666666666666
"(3379, 3971, 8463)",5271.0
"(3379, 3971, 6160)",4503.333333333333
"(3379, 3971, 7203)",4851.0
"(3379, 3971, 10341)",5897.0
"(3379, 3971, 10282)",5877.333333333333
"(3379, 3971, 9950)",5766.666666666667
"(3379, 3971, 9425)",5591.666666666667
"(3379, 3971, 6839)",4729.666666666667
"(3379, 3971, 8391)",5247.0
"(3379, 3971, 30306)",12552.0
"(3379, 3971, 135084)",47478.0
"(3379, 3971, 175197)",60849.0
"(3379, 3971, 21022)",9457.333333333334
"(3379, 8463, 6160)",6000.666666666667
"(3379, 8463, 7203)",6348.333333333333
"(3379, 8463, 10341)",7394.333333333333
"(3379, 8463, 10282)",7374.666666666667
"(3379, 8463, 9950)",7264.0
"(3379, 8463, 9425)",7089.0
"(3379, 8463, 6839)",6227.0
"(3379, 8463, 8391)",6744.333333333333
"(3379, 8463, 30306)",14049.333333333334
"(3379, 8463, 135084)",48975.333333333336
"(3379, 8463, 175197)",62346.333333333336
"(3379, 8463, 21022)",10954.666666666666
"(3379, 6160, 7203)",5580.666666666667
"(3379, 6160, 10341)",6626.666666666667
"(3379, 6160, 10282)",6607.0
"(3379, 6160, 9950)",6496.333333333333
"(3379, 6160, 9425)",6321.333333333333
"(3379, 6160, 6839)",5459.333333333333
"(3379, 6160, 8391)",5976.666666666667
"(3379, 6160, 30306)",13281.666666666666
"(3379, 6160, 135084)",48207.666666666664
"(3379, 6160, 175197)",61578.666666666664
"(3379, 6160, 21022)",10187.0
"(3379, 7203, 10341)",6974.333333333333
"(3379, 7203, 10282)",6954.666666666667
"(3379, 7203, 9950)",6844.0
"(3379, 7203, 9425)",6669.0
"(3379, 7203, 6839)",5807.0
"(3379, 7203, 8391)",6324.333333333333
"(3379, 7203, 30306)",13629.333333333334
"(3379, 7203, 135084)",48555.333333333336
"(3379, 7203, 175197)",61926.333333333336
"(3379, 7203, 21022)",10534.666666666666
"(3379, 10341, 10282)",8000.666666666667
"(3379, 10341, 9950)",7890.0
"(3379, 10341, 9425)",7715.0
"(3379, 10341, 6839)",6853.0
"(3379, 10341, 8391)",7370.333333333333
"(3379, 10341, 30306)",14675.333333333334
"(3379, 10341, 135084)",49601.333333333336
"(3379, 10341, 175197)",62972.333333333336
"(3379, 10341, 21022)",11580.666666666666
"(3379, 10282, 9950)",7870.333333333333
"(3379, 10282, 9425)",7695.333333333333
"(3379, 10282, 6839)",6833.333333333333
"(3379, 10282, 8391)",7350.666666666667
"(3379, 10282, 30306)",14655.666666666666
"(3379, 10282, 135084)",49581.666666666664
"(3379, 10282, 175197)",62952.666666666664
"(3379, 10282, 21022)",11561.0
"(3379, 9950, 9425)",7584.666666666667
"(3379, 9950, 6839)",6722.666666666667
"(3379, 9950, 8391)",7240.0
"(3379, 9950, 30306)",14545.0
"(3379, 9950, 135084)",49471.0
"(3379, 9950, 175197)",62842.0
"(3379, 9950, 21022)",11450.333333333334
"(3379, 9425, 6839)",6547.666666666667
"(3379, 9425, 8391)",7065.0
"(3379, 9425, 30306)",14370.0
"(3379, 9425, 135084)",49296.0
"(3379, 9425, 175197)",62667.0
"(3379, 9425, 21022)",11275.333333333334
"(3379, 6839, 8391)",6203.0
"(3379, 6839, 30306)",13508.0
"(3379, 6839, 135084)",48434.0
"(3379, 6839, 175197)",61805.0
"(3379, 6839, 21022)",10413.333333333334
"(3379, 8391, 30306)",14025.333333333334
"(3379, 8391, 135084)",48951.333333333336
"(3379, 8391, 175197)",62322.333333333336
"(3379, 8391, 21022)",10930.666666666666
"(3379, 30306, 135084)",56256.333333333336
"(3379, 30306, 175197)",69627.33333333333
"(3379, 30306, 21022)",18235.666666666668
"(3379, 135084, 175197)",104553.33333333333
"(3379, 135084, 21022)",53161.666666666664
"(3379, 175197, 21022)",66532.66666666667
"(4673, 5610, 3971)",4751.333333333333
"(4673, 5610, 8463)",6248.666666666667
"(4673, 5610, 6160)",5481.0
"(4673, 5610, 7203)",5828.666666666667
"(4673, 5610, 10341)",6874.666666666667
"(4673, 5610, 10282)",6855.0
"(4673, 5610, 9950)",6744.333333333333
"(4673, 5610, 9425)",6569.333333333333
"(4673, 5610, 6839)",5707.333333333333
"(4673, 5610, 8391)",6224.666666666667
"(4673, 5610, 30306)",13529.666666666666
"(4673, 5610, 135084)",48455.666666666664
"(4673, 5610, 175197)",61826.666666666664
"(4673, 5610, 21022)",10435.0
"(4673, 3971, 8463)",5702.333333333333
"(4673, 3971, 6160)",4934.666666666667
"(4673, 3971, 7203)",5282.333333333333
"(4673, 3971, 10341)",6328.333333333333
"(4673, 3971, 10282)",6308.666666666667
"(4673, 3971, 9950)",6198.0
"(4673, 3971, 9425)",6023.0
"(4673, 3971, 6839)",5161.0
"(4673, 3971, 8391)",5678.333333333333
"(4673, 3971, 30306)",12983.333333333334
"(4673, 3971, 135084)",47909.333333333336
"(4673, 3971, 175197)",61280.333333333336
"(4673, 3971, 21022)",9888.666666666666
"(4673, 8463, 6160)",6432.0
"(4673, 8463, 7203)",6779.666666666667
"(4673, 8463, 10341)",7825.666666666667
"(4673, 8463, 10282)",7806.0
"(4673, 8463, 9950)",7695.333333333333
"(4673, 8463, 9425)",7520.333333333333
"(4673, 8463, 6839)",6658.333333333333
"(4673, 8463, 8391)",7175.666666666667
"(4673, 8463, 30306)",14480.666666666666
"(4673, 8463, 135084)",49406.666666666664
"(4673, 8463, 175197)",62777.666666666664
"(4673, 8463, 21022)",11386.0
"(4673, 6160, 7203)",6012.0
"(4673, 6160, 10341)",7058.0
"(4673, 6160, 10282)",7038.333333333333
"(4673, 6160, 9950)",6927.666666666667
"(4673, 6160, 9425)",6752.666666666667
"(4673, 6160, 6839)",5890.666666666667
"(4673, 6160, 8391)",6408.0
"(4673, 6160, 30306)",13713.0
"(4673, 6160, 135084)",48639.0
"(4673, 6160, 175197)",62010.0
"(4673, 6160, 21022)",10618.333333333334
"(4673, 7203, 10341)",7405.666666666667
"(4673, 7203, 10282)",7386.0
"(4673, 7203, 9950)",7275.333333333333
"(4673, 7203, 9425)",7100.333333333333
"(4673, 7203, 6839)",6238.333333333333
"(4673, 7203, 8391)",6755.666666666667
"(4673, 7203, 30306)",14060.666666666666
"(4673, 7203, 135084)",48986.666666666664
"(4673, 7203, 175197)",62357.666666666664
"(4673, 7203, 21022)",10966.0
"(4673, 10341, 10282)",8432.0
"(4673, 10341, 9950)",8321.333333333334
"(4673, 10341, 9425)",8146.333333333333
"(4673, 10341, 6839)",7284.333333333333
"(4673, 10341, 8391)",7801.666666666667
"(4673, 10341, 30306)",15106.666666666666
"(4673, 10341, 135084)",50032.666666666664
"(4673, 10341, 175197)",63403.666666666664
"(4673, 10341, 21022)",12012.0
"(4673, 10282, 9950)",8301.666666666666
"(4673, 10282, 9425)",8126.666666666667
"(4673, 10282, 6839)",7264.666666666667
"(4673, 10282, 8391)",7782.0
"(4673, 10282, 30306)",15087.0
"(4673, 10282, 135084)",50013.0
"(4673, 10282, 175197)",63384.0
"(4673, 10282, 21022)",11992.333333333334
"(4673, 9950, 9425)",8016.0
"(4673, 9950, 6839)",7154.0
"(4673, 9950, 8391)",7671.333333333333
"(4673, 9950, 30306)",14976.333333333334
"(4673, 9950, 135084)",49902.333333333336
"(4673, 9950, 175197)",63273.333333333336
"(4673, 9950, 21022)",11881.666666666666
"(4673, 9425, 6839)",6979.0
"(4673, 9425, 8391)",7496.333333333333
"(4673, 9425, 30306)",14801.333333333334
"(4673, 9425, 135084)",49727.333333333336
"(4673, 9425, 175197)",63098.333333333336
"(4673, 9425, 21022)",11706.666666666666
"(4673, 6839, 8391)",6634.333333333333
"(4673, 6839, 30306)",13939.333333333334
"(4673, 6839, 135084)",48865.333333333336
"(4673, 6839, 175197)",62236.333333333336
"(4673, 6839, 21022)",10844.666666666666
"(4673, 8391, 30306)",14456.666666666666
"(4673, 8391, 135084)",49382.666666666664
"(4673, 8391, 175197)",62753.666666666664
"(4673, 8391, 21022)",11362.0
"(4673, 30306, 135084)",56687.666666666664
"(4673, 30306, 175197)",70058.66666666667
"(4673, 30306, 21022)",18667.0
"(4673, 135084, 175197)",104984.66666666667
"(4673, 135084, 21022)",53593.0
"(4673, 175197, 21022)",66964.0
"(5610, 3971, 8463)",6014.666666666667
"(5610, 3971, 6160)",5247.0
"(5610, 3971, 7203)",5594.666666666667
"(5610, 3971, 10341)",6640.666666666667
"(5610, 3971, 10282)",6621.0
"(5610, 3971, 9950)",6510.333333333333
"(5610, 3971, 9425)",6335.333333333333
"(5610, 3971, 6839)",5473.333333333333
"(5610, 3971, 8391)",5990.666666666667
"(5610, 3971, 30306)",13295.666666666666
"(5610, 3971, 135084)",48221.666666666664
"(5610, 3971, 175197)",61592.666666666664
"(5610, 3971, 21022)",10201.0
"(5610, 8463, 6160)",6744.333333333333
"(5610, 8463, 7203)",7092.0
"(5610, 8463, 10341)",8138.0
"(5610, 8463, 10282)",8118.333333333333
"(5610, 8463, 9950)",8007.666666666667
"(5610, 8463, 9425)",7832.666666666667
"(5610, 8463, 6839)",6970.666666666667
"(5610, 8463, 8391)",7488.0
"(5610, 8463, 30306)",14793.0
"(5610, 8463, 135084)",49719.0
"(5610, 8463, 175197)",63090.0
"(5610, 8463, 21022)",11698.333333333334
"(5610, 6160, 7203)",6324.333333333333
"(5610, 6160, 10341)",7370.333333333333
"(5610, 6160, 10282)",7350.666666666667
"(5610, 6160, 9950)",7240.0
"(5610, 6160, 9425)",7065.0
"(5610, 6160, 6839)",6203.0
"(5610, 6160, 8391)",6720.333333333333
"(5610, 6160, 30306)",14025.333333333334
"(5610, 6160, 135084)",48951.333333333336
"(5610, 6160, 175197)",62322.333333333336
"(5610, 6160, 21022)",10930.666666666666
"(5610, 7203, 10341)",7718.0
"(5610, 7203, 10282)",7698.333333333333
"(5610, 7203, 9950)",7587.666666666667
"(5610, 7203, 9425)",7412.666666666667
"(5610, 7203, 6839)",6550.666666666667
"(5610, 7203, 8391)",7068.0
"(5610, 7203, 30306)",14373.0
"(5610, 7203, 135084)",49299.0
"(5610, 7203, 175197)",62670.0
"(5610, 7203, 21022)",11278.333333333334
"(5610, 10341, 10282)",8744.333333333334
"(5610, 10341, 9950)",8633.666666666666
"(5610, 10341, 9425)",8458.666666666666
"(5610, 10341, 6839)",7596.666666666667
"(5610, 10341, 8391)",8114.0
"(5610, 10341, 30306)",15419.0
"(5610, 10341, 135084)",50345.0
"(5610, 10341, 175197)",63716.0
"(5610, 10341, 21022)",12324.333333333334
"(5610, 10282, 9950)",8614.0
"(5610, 10282, 9425)",8439.0
"(5610, 10282, 6839)",7577.0
"(5610, 10282, 8391)",8094.333333333333
"(5610, 10282, 30306)",15399.333333333334
"(5610, 10282, 135084)",50325.333333333336
"(5610, 10282, 175197)",63696.333333333336
"(5610, 10282, 21022)",12304.666666666666
"(5610, 9950, 9425)",8328.333333333334
"(5610, 9950, 6839)",7466.333333333333
"(5610, 9950, 8391)",7983.666666666667
"(5610, 9950, 30306)",15288.666666666666
"(5610, 9950, 135084)",50214.666666666664
"(5610, 9950, 175197)",63585.666666666664
"(5610, 9950, 21022)",12194.0
"(5610, 9425, 6839)",7291.333333333333
"(5610, 9425, 8391)",7808.666666666667
"(5610, 9425, 30306)",15113.666666666666
"(5610, 9425, 135084)",50039.666666666664
"(5610, 9425, 175197)",63410.666666666664
"(5610, 9425, 21022)",12019.0
"(5610, 6839, 8391)",6946.666666666667
"(5610, 6839, 30306)",14251.666666666666
"(5610, 6839, 135084)",49177.666666666664
"(5610, 6839, 175197)",62548.666666666664
"(5610, 6839, 21022)",11157.0
"(5610, 8391, 30306)",14769.0
"(5610, 8391, 135084)",49695.0
"(5610, 8391, 175197)",63066.0
"(5610, 8391, 21022)",11674.333333333334
"(5610, 30306, 135084)",57000.0
"(5610, 30306, 175197)",70371.0
"(5610, 30306, 21022)",18979.333333333332
"(5610, 135084, 175197)",105297.0
"(5610, 135084, 21022)",53905.333333333336
"(5610, 175197, 21022)",67276.33333333333
"(3971, 8463, 6160)",6198.0
"(3971, 8463, 7203)",6545.666666666667
"(3971, 8463, 10341)",7591.666666666667
"(3971, 8463, 10282)",7572.0
"(3971, 8463, 9950)",7461.333333333333
"(3971, 8463, 9425)",7286.333333333333
"(3971, 8463, 6839)",6424.333333333333
"(3971, 8463, 8391)",6941.666666666667
"(3971, 8463, 30306)",14246.666666666666
"(3971, 8463, 135084)",49172.666666666664
"(3971, 8463, 175197)",62543.666666666664
"(3971, 8463, 21022)",11152.0
"(3971, 6160, 7203)",5778.0
"(3971, 6160, 10341)",6824.0
"(3971, 6160, 10282)",6804.333333333333
"(3971, 6160, 9950)",6693.666666666667
"(3971, 6160, 9425)",6518.666666666667
"(3971, 6160, 6839)",5656.666666666667
"(3971, 6160, 8391)",6174.0
"(3971, 6160, 30306)",13479.0
"(3971, 6160, 135084)",48405.0
"(3971, 6160, 175197)",61776.0
"(3971, 6160, 21022)",10384.333333333334
"(3971, 7203, 10341)",7171.666666666667
"(3971, 7203, 10282)",7152.0
"(3971, 7203, 9950)",7041.333333333333
"(3971, 7203, 9425)",6866.333333333333
"(3971, 7203, 6839)",6004.333333333333
"(3971, 7203, 8391)",6521.666666666667
"(3971, 7203, 30306)",13826.666666666666
"(3971, 7203, 135084)",48752.666666666664
"(3971, 7203, 175197)",62123.666666666664
"(3971, 7203, 21022)",10732.0
"(3971, 10341, 10282)",8198.0
"(3971, 10341, 9950)",8087.333333333333
"(3971, 10341, 9425)",7912.333333333333
"(3971, 10341, 6839)",7050.333333333333
"(3971, 10341, 8391)",7567.666666666667
"(3971, 10341, 30306)",14872.666666666666
"(3971, 10341, 135084)",49798.666666666664
"(3971, 10341, 175197)",63169.666666666664
"(3971, 10341, 21022)",11778.0
"(3971, 10282, 9950)",8067.666666666667
"(3971, 10282, 9425)",7892.666666666667
"(3971, 10282, 6839)",7030.666666666667
"(3971, 10282, 8391)",7548.0
"(3971, 10282, 30306)",14853.0
"(3971, 10282, 135084)",49779.0
"(3971, 10282, 175197)",63150.0
"(3971, 10282, 21022)",11758.333333333334
"(3971, 9950, 9425)",7782.0
"(3971, 9950, 6839)",6920.0
"(3971, 9950, 8391)",7437.333333333333
"(3971, 9950, 30306)",14742.333333333334
"(3971, 9950, 135084)",49668.333333333336
"(3971, 9950, 175197)",63039.333333333336
"(3971, 9950, 21022)",11647.666666666666
"(3971, 9425, 6839)",6745.0
"(3971, 9425, 8391)",7262.333333333333
"(3971, 9425, 30306)",14567.333333333334
"(3971, 9425, 135084)",49493.333333333336
"(3971, 9425, 175197)",62864.333333333336
"(3971, 9425, 21022)",11472.666666666666
"(3971, 6839, 8391)",6400.333333333333
"(3971, 6839, 30306)",13705.333333333334
"(3971, 6839, 135084)",48631.333333333336
"(3971, 6839, 175197)",62002.333333333336
"(3971, 6839, 21022)",10610.666666666666
"(3971, 8391, 30306)",14222.666666666666
"(3971, 8391, 135084)",49148.666666666664
"(3971, 8391, 175197)",62519.666666666664
"(3971, 8391, 21022)",11128.0
"(3971, 30306, 135084)",56453.666666666664
"(3971, 30306, 175197)",69824.66666666667
"(3971, 30306, 21022)",18433.0
"(3971, 135084, 175197)",104750.66666666667
"(3971, 135084, 21022)",53359.0
"(3971, 175197, 21022)",66730.0
"(8463, 6160, 7203)",7275.333333333333
"(8463, 6160, 10341)",8321.333333333334
"(8463, 6160, 10282)",8301.666666666666
"(8463, 6160, 9950)",8191.0
"(8463, 6160, 9425)",8016.0
"(8463, 6160, 6839)",7154.0
"(8463, 6160, 8391)",7671.333333333333
"(8463, 6160, 30306)",14976.333333333334
"(8463, 6160, 135084)",49902.333333333336
"(8463, 6160, 175197)",63273.333333333336
"(8463, 6160, 21022)",11881.666666666666
"(8463, 7203, 10341)",8669.0
"(8463, 7203, 10282)",8649.333333333334
"(8463, 7203, 9950)",8538.666666666666
"(8463, 7203, 9425)",8363.666666666666
"(8463, 7203, 6839)",7501.666666666667
"(8463, 7203, 8391)",8019.0
"(8463, 7203, 30306)",15324.0
"(8463, 7203, 135084)",50250.0
"(8463, 7203, 175197)",63621.0
"(8463, 7203, 21022)",12229.333333333334
"(8463, 10341, 10282)",9695.333333333334
"(8463, 10341, 9950)",9584.666666666666
"(8463, 10341, 9425)",9409.666666666666
"(8463, 10341, 6839)",8547.666666666666
"(8463, 10341, 8391)",9065.0
"(8463, 10341, 30306)",16370.0
"(8463, 10341, 135084)",51296.0
"(8463, 10341, 175197)",64667.0
"(8463, 10341, 21022)",13275.333333333334
"(8463, 10282, 9950)",9565.0
"(8463, 10282, 9425)",9390.0
"(8463, 10282, 6839)",8528.0
"(8463, 10282, 8391)",9045.333333333334
"(8463, 10282, 30306)",16350.333333333334
"(8463, 10282, 135084)",51276.333333333336
"(8463, 10282, 175197)",64647.333333333336
"(8463, 10282, 21022)",13255.666666666666
"(8463, 9950, 9425)",9279.333333333334
"(8463, 9950, 6839)",8417.333333333334
"(8463, 9950, 8391)",8934.666666666666
"(8463, 9950, 30306)",16239.666666666666
"(8463, 9950, 135084)",51165.666666666664
"(8463, 9950, 175197)",64536.666666666664
"(8463, 9950, 21022)",13145.0
"(8463, 9425, 6839)",8242.333333333334
"(8463, 9425, 8391)",8759.666666666666
"(8463, 9425, 30306)",16064.666666666666
"(8463, 9425, 135084)",50990.666666666664
"(8463, 9425, 175197)",64361.666666666664
"(8463, 9425, 21022)",12970.0
"(8463, 6839, 8391)",7897.666666666667
"(8463, 6839, 30306)",15202.666666666666
"(8463, 6839, 135084)",50128.666666666664
"(8463, 6839, 175197)",63499.666666666664
"(8463, 6839, 21022)",12108.0
"(8463, 8391, 30306)",15720.0
"(8463, 8391, 135084)",50646.0
"(8463, 8391, 175197)",64017.0
"(8463, 8391, 21022)",12625.333333333334
"(8463, 30306, 135084)",57951.0
"(8463, 30306, 175197)",71322.0
"(8463, 30306, 21022)",19930.333333333332
"(8463, 135084, 175197)",106248.0
"(8463, 135084, 21022)",54856.333333333336
"(8463, 175197, 21022)",68227.33333333333
"(6160, 7203, 10341)",7901.333333333333
"(6160, 7203, 10282)",7881.666666666667
"(6160, 7203, 9950)",7771.0
"(6160, 7203, 9425)",7596.0
"(6160, 7203, 6839)",6734.0
"(6160, 7203, 8391)",7251.333333333333
"(6160, 7203, 30306)",14556.333333333334
"(6160, 7203, 135084)",49482.333333333336
"(6160, 7203, 175197)",62853.333333333336
"(6160, 7203, 21022)",11461.666666666666
"(6160, 10341, 10282)",8927.666666666666
"(6160, 10341, 9950)",8817.0
"(6160, 10341, 9425)",8642.0
"(6160, 10341, 6839)",7780.0
"(6160, 10341, 8391)",8297.333333333334
"(6160, 10341, 30306)",15602.333333333334
"(6160, 10341, 135084)",50528.333333333336
"(6160, 10341, 175197)",63899.333333333336
"(6160, 10341, 21022)",12507.666666666666
"(6160, 10282, 9950)",8797.333333333334
"(6160, 10282, 9425)",8622.333333333334
"(6160, 10282, 6839)",7760.333333333333
"(6160, 10282, 8391)",8277.666666666666
"(6160, 10282, 30306)",15582.666666666666
"(6160, 10282, 135084)",50508.666666666664
"(6160, 10282, 175197)",63879.666666666664
"(6160, 10282, 21022)",12488.0
"(6160, 9950, 9425)",8511.666666666666
"(6160, 9950, 6839)",7649.666666666667
"(6160, 9950, 8391)",8167.0
"(6160, 9950, 30306)",15472.0
"(6160, 9950, 135084)",50398.0
"(6160, 9950, 175197)",63769.0
"(6160, 9950, 21022)",12377.333333333334
"(6160, 9425, 6839)",7474.666666666667
"(6160, 9425, 8391)",7992.0
"(6160, 9425, 30306)",15297.0
"(6160, 9425, 135084)",50223.0
"(6160, 9425, 175197)",63594.0
"(6160, 9425, 21022)",12202.333333333334
"(6160, 6839, 8391)",7130.0
"(6160, 6839, 30306)",14435.0
"(6160, 6839, 135084)",49361.0
"(6160, 6839, 175197)",62732.0
"(6160, 6839, 21022)",11340.333333333334
"(6160, 8391, 30306)",14952.333333333334
"(6160, 8391, 135084)",49878.333333333336
"(6160, 8391, 175197)",63249.333333333336
"(6160, 8391, 21022)",11857.666666666666
"(6160, 30306, 135084)",57183.333333333336
"(6160, 30306, 175197)",70554.33333333333
"(6160, 30306, 21022)",19162.666666666668
